"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number         
1|29.86098712|-95.35668119|1829 CRESLINE, HOUSTON TX 77093|2017-01-20 15:39:47.873|2017-01-25 13:00:05.647|2017-01-24 15:39:47.000|Flooding|        101002469180
1|29.86099021|-95.38830537|722 E RIVERWOOD, HOUSTON TX 77076|2017-02-14 18:27:08.987|2017-02-15 11:45:09.103|2017-02-18 18:27:08.000|Flooding|        101002500763
1|29.86100356|-95.44438709|6710 EZZARD CHARLES, HOUSTON TX 77091|2017-09-06 09:48:36.743|2017-09-08 11:55:09.533|2017-09-10 09:48:36.000|Flooding|        101002736928
1|29.86104405|-95.45459523|3002 AREBA, HOUSTON TX 77091|2017-09-11 11:56:26.943|2017-09-13 10:20:15.737|2017-09-15 11:56:26.000|Flooding|        101002744801
1|29.86113697|-95.31351486|5145 BRETSHIRE, HOUSTON TX 77016|2017-09-14 10:37:52.650|2017-09-15 15:00:16.697|2017-09-18 10:37:52.000|Flooding|        101002751430
1|29.86137359|-95.35603668|10314 EXETER, HOUSTON TX 77093|2017-01-18 11:44:06.050|2017-01-18 20:05:05.597|2017-01-22 11:44:05.000|Flooding|        101002464083
1|29.86150748|-95.34569204|10313 RAYMONDVILLE, HOUSTON TX 77093|2017-09-19 10:41:51.413|2017-09-25 09:25:37.720|2017-09-23 10:41:51.000|Flooding|        101002759706
1|29.86156039|-95.31294487|10329 CAXTON, HOUSTON TX 77016|2017-09-14 10:43:58.360|2017-09-18 10:50:13.670|2017-09-18 10:43:58.000|Flooding|        101002751459
1|29.86162099|-95.44487911|6801 EZZARD CHARLES, HOUSTON TX 77091|2017-09-11 11:32:26.163|2017-09-14 07:00:15.013|2017-09-15 11:32:26.000|Flooding|        101002744742
1|29.86174066|-95.3885881|718 E TWICKENHAM, HOUSTON TX 77076|2017-03-06 04:08:04.503|2017-03-06 14:25:03.490|2017-03-10 04:08:04.000|Flooding|        101002521769
1|29.861743|-95.54273942|14620 HEMPSTEAD, HOUSTON TX 77040|2017-08-08 08:38:22.100|2017-08-09 08:35:20.263|2017-08-12 08:38:21.000|Flooding|        101002698689
1|29.86183956|-95.44253073|6801 MCWILLIAMS, HOUSTON TX 77091|2017-09-11 11:20:39.577|2017-09-14 08:45:12.687|2017-09-15 11:20:39.000|Flooding|        101002744701
1|29.86185936|-95.34966479|2305 DEUTSER, HOUSTON TX 77093|2017-09-19 10:39:59.443|2017-09-25 09:25:37.413|2017-09-23 10:39:59.000|Flooding|        101002759699
1|29.86185955|-95.41794175|799 DILLARD, HOUSTON TX 77091|2017-09-11 13:24:26.990|2017-09-13 11:40:12.457|2017-09-15 13:24:26.000|Flooding|        101002745058
1|29.86192391|-95.44563244|6822 CARVER, HOUSTON TX 77091|2017-09-11 12:18:25.930|2017-09-14 09:35:13.140|2017-09-15 12:18:25.000|Flooding|        101002744862
1|29.86199589|-95.32228071|4620 TERRELL, HOUSTON TX 77093|2017-08-28 07:47:04.913|2017-08-31 07:35:16.730|2017-09-01 07:47:03.000|Flooding|        101002724050
1|29.86203979|-95.3119829|10413 BARNHAM, HOUSTON TX 77016|2017-09-14 10:51:50.567|2017-09-18 10:45:14.773|2017-09-18 10:51:49.000|Flooding|        101002751500
1|29.86235457|-95.41751183|792 DILLARD, HOUSTON TX 77091|2017-09-11 13:24:25.000|2017-09-13 11:35:15.487|2017-09-15 13:24:24.000|Flooding|        101002745056
1|29.86235457|-95.41751183|792 DILLARD, HOUSTON TX 77091|2017-09-11 13:24:25.357|2017-09-11 13:25:08.307|2017-09-15 13:24:24.000|Flooding|        101002745057
1|29.86236155|-95.41592727|772 DILLARD, HOUSTON TX 77091|2017-09-11 13:24:27.630|2017-09-15 07:55:16.530|2017-09-15 13:24:27.000|Flooding|        101002745059
1|29.86238183|-95.41530106|756 DILLARD, HOUSTON TX 77091|2017-09-11 13:24:31.237|2017-09-14 08:40:07.420|2017-09-15 13:24:31.000|Flooding|        101002745060
1|29.86242534|-95.42039237|848 DILLARD, HOUSTON TX 77091|2017-09-11 13:22:26.947|2017-09-13 10:55:15.003|2017-09-15 13:22:26.000|Flooding|        101002745048
1|29.862469|-95.4417581|6825 GREENHURST, HOUSTON TX 77091|2017-10-08 19:04:44.373|2017-10-09 11:35:08.717|2017-10-12 19:04:44.000|Flooding|        101002785212
1|29.86247644|-95.31336912|10326 NOLD, HOUSTON TX 77016|2017-09-14 10:35:52.080|2017-09-15 14:25:12.297|2017-09-18 10:35:51.000|Flooding|        101002751417
1|29.8625766|-95.45137236|2626 GARWOOD, HOUSTON TX 77091|2017-09-11 11:46:32.360|2017-09-13 08:45:10.087|2017-09-15 11:46:32.000|Flooding|        101002744777
1|29.86267255|-95.33543307|3318 LAKEWOOD, HOUSTON TX 77093|2017-09-19 10:53:50.747|2017-09-25 09:25:37.813|2017-09-23 10:53:50.000|Flooding|        101002759767
1|29.86272287|-95.34518126|2600 CHARLES, HOUSTON TX 77093|2017-09-19 10:47:52.680|2017-09-25 09:25:39.080|2017-09-23 10:47:52.000|Flooding|        101002759734
1|29.86281053|-95.31583364|5026 BRETSHIRE, HOUSTON TX 77016|2017-09-14 10:34:00.030|2017-09-15 13:35:11.033|2017-09-18 10:33:59.000|Flooding|        101002751410
1|29.86284967|-95.41952666|837 GRANVILLE, HOUSTON TX 77091|2017-09-18 14:27:28.510|2017-09-20 08:35:15.580|2017-09-22 14:27:28.000|Flooding|        101002757812
1|29.86285727|-95.41662|775 GRANVILLE, HOUSTON TX 77091|2017-09-11 13:18:32.543|2017-09-13 11:35:15.407|2017-09-15 13:18:32.000|Flooding|        101002745036
1|29.86286282|-95.41544548|743 GRANVILLE, HOUSTON TX 77091|2017-09-11 13:18:28.017|2017-09-13 11:35:15.410|2017-09-15 13:18:27.000|Flooding|        101002745035
1|29.86287082|-95.41368461|715 GRANVILLE, HOUSTON TX 77091|2017-09-11 13:18:26.397|2017-09-13 11:35:15.150|2017-09-15 13:18:26.000|Flooding|        101002745034
1|29.8629751|-95.3153222|5102 FARB, HOUSTON TX 77016|2017-09-14 10:33:59.003|2017-09-15 13:25:16.190|2017-09-18 10:33:58.000|Flooding|        101002751409
1|29.8629751|-95.3153222|5102 FARB, HOUSTON TX 77016|2017-09-14 10:35:51.537|2017-09-14 10:36:08.230|2017-09-18 10:35:51.000|Flooding|        101002751416
1|29.8629751|-95.3153222|5102 FARB, HOUSTON TX 77016|2017-09-14 10:35:56.000|2017-09-14 10:36:41.853|2017-09-18 10:35:55.000|Flooding|        101002751418
1|29.8629751|-95.3153222|5102 FARB, HOUSTON TX 77016|2017-09-14 10:39:59.380|2017-09-14 10:40:20.817|2017-09-18 10:39:59.000|Flooding|        101002751439
1|29.86322342|-95.34477337|10407 BANTUM, HOUSTON TX 77093|2017-09-19 10:47:51.790|2017-09-25 09:25:38.710|2017-09-23 10:47:51.000|Flooding|        101002759733
1|29.86322342|-95.34477337|10407 BANTUM, HOUSTON TX 77093|2017-09-19 10:50:09.020|2017-09-19 10:51:34.057|2017-09-23 10:50:08.000|Flooding|        101002759745
1|29.86327303|-95.33587833|3309 LAKEWOOD, HOUSTON TX 77093|2017-09-19 11:00:00.477|2017-09-25 09:25:39.360|2017-09-23 10:59:59.000|Flooding|        101002759805
1|29.86338482|-95.31140376|10446 BARNHAM, HOUSTON TX 77016|2017-09-14 10:53:48.540|2017-09-18 10:45:14.353|2017-09-18 10:53:48.000|Flooding|        101002751505
1|29.86340891|-95.42094978|872 GRANVILLE, HOUSTON TX 77091|2017-09-11 13:22:27.297|2017-09-13 10:50:15.687|2017-09-15 13:22:26.000|Flooding|        101002745049
1|29.86341019|-95.41937289|828 GRANVILLE, HOUSTON TX 77091|2017-09-11 13:20:35.790|2017-09-13 10:55:15.103|2017-09-15 13:20:35.000|Flooding|        101002745043
1|29.8634222|-95.41855141|806 GRANVILLE, HOUSTON TX 77091|2017-09-11 13:20:37.870|2017-09-13 10:55:15.493|2017-09-15 13:20:37.000|Flooding|        101002745044
1|29.86345178|-95.41683922|780 GRANVILLE, HOUSTON TX 77091|2017-09-11 13:20:35.500|2017-09-13 11:35:15.487|2017-09-15 13:20:35.000|Flooding|        101002745042
1|29.863487|-95.31390227|5135 FARB, HOUSTON TX 77016|2017-09-14 10:35:56.617|2017-09-15 13:30:21.350|2017-09-18 10:35:56.000|Flooding|        101002751419
1|29.863487|-95.31390227|5135 FARB, HOUSTON TX 77016|2017-09-14 10:39:58.983|2017-09-14 10:40:12.500|2017-09-18 10:39:58.000|Flooding|        101002751438
1|29.86361643|-95.26004963|8934 FOREST HOLLOW, HOUSTON TX 77078|2017-08-27 16:19:28.250|2017-08-31 07:30:20.793|2017-08-31 16:19:27.000|Flooding|        101002723360
1|29.8636557|-95.3386942|3038 LAKEWOOD, HOUSTON TX 77093|2017-09-19 11:02:18.050|2017-09-25 09:25:37.520|2017-09-23 11:02:17.000|Flooding|        101002759817
1|29.86366211|-95.34345506|10446 BANTUM, HOUSTON TX 77093|2017-09-19 10:50:03.383|2017-09-25 09:25:37.647|2017-09-23 10:50:03.000|Flooding|        101002759744
1|29.86366522|-95.33740079|3118 MARZELLE, HOUSTON TX 77093|2017-09-19 10:57:50.980|2017-09-25 09:25:38.233|2017-09-23 10:57:50.000|Flooding|        101002759795
1|29.86367053|-95.44800131|2426 W LITTLE YORK, HOUSTON TX 77091|2017-09-11 11:34:24.467|2017-09-14 08:55:12.413|2017-09-15 11:34:24.000|Flooding|        101002744748
1|29.86367495|-95.33664472|3214 MARZELLE, HOUSTON TX 77093|2017-09-19 11:00:00.073|2017-09-25 09:25:38.030|2017-09-23 10:59:59.000|Flooding|        101002759804
1|29.8636969|-95.33758921|3114 MARZELLE, HOUSTON TX 77093|2017-09-19 10:57:51.450|2017-09-25 09:25:37.297|2017-09-23 10:57:50.000|Flooding|        101002759796
1|29.8637131|-95.3129486|10437 CAXTON, HOUSTON TX 77016|2017-09-14 10:41:51.033|2017-09-15 14:50:12.423|2017-09-18 10:41:50.000|Flooding|        101002751452
1|29.86375063|-95.44392719|2202 LITTLE YORK, HOUSTON TX 77088|2017-09-11 11:30:35.617|2017-09-14 08:45:12.623|2017-09-15 11:30:35.000|Flooding|        101002744735
1|29.86385207|-95.31574235|5164 CALGARY, HOUSTON TX 77016|2017-09-14 10:31:55.670|2017-09-15 13:50:11.950|2017-09-18 10:31:55.000|Flooding|        101002751404
1|29.86385421|-95.31553667|5160 CALGARY, HOUSTON TX 77016|2017-09-14 10:31:53.463|2017-09-15 13:45:12.963|2017-09-18 10:31:53.000|Flooding|        101002751402
1|29.86385421|-95.31553667|5160 CALGARY, HOUSTON TX 77016|2017-09-14 10:33:56.210|2017-09-14 10:34:12.673|2017-09-18 10:33:56.000|Flooding|        101002751407
1|29.86385421|-95.31553667|5160 CALGARY, HOUSTON TX 77016|2017-09-14 10:33:56.743|2017-09-14 10:34:15.200|2017-09-18 10:33:56.000|Flooding|        101002751408
1|29.86385952|-95.26169864|8846 FOREST HOLLOW, HOUSTON TX 77078|2017-08-27 12:32:16.590|2017-08-31 07:30:20.480|2017-08-31 12:32:16.000|Flooding|        101002722929
1|29.86386379|-95.31646355|5002 BRETSHIRE, HOUSTON TX 77016|2017-09-14 10:31:52.560|2017-09-15 11:15:12.120|2017-09-18 10:31:52.000|Flooding|        101002751401
1|29.86389482|-95.42252386|897 W RITTENHOUSE, HOUSTON TX 77091|2017-09-11 12:24:26.257|2017-09-13 10:50:15.687|2017-09-15 12:24:26.000|Flooding|        101002744883
1|29.86396367|-95.41566906|755 W RITTENHOUSE, HOUSTON TX 77091|2017-09-11 13:16:24.293|2017-09-13 11:35:15.200|2017-09-15 13:16:24.000|Flooding|        101002745024
1|29.86397822|-95.21061418|12330 ROY MIX BOHN, UNINCORPORATED TX 77044|2017-08-28 19:33:16.547|2017-08-30 18:05:11.833|2017-09-01 19:33:16.000|Flooding|        101002725479
1|29.86405697|-95.4511079|7014 SUNNYHILL, HOUSTON TX 77088|2017-09-11 11:36:26.673|2017-09-13 08:40:17.330|2017-09-15 11:36:26.000|Flooding|        101002744753
1|29.86407919|-95.25985148|8952 FOREST HOLLOW, HOUSTON TX 77078|2017-08-27 04:50:14.457|2017-08-30 18:00:27.263|2017-08-31 04:50:14.000|Flooding|        101002721978
1|29.86424555|-95.3386656|3033 LAKEWOOD, HOUSTON TX 77093|2017-09-19 10:57:52.250|2017-09-25 09:25:38.633|2017-09-23 10:57:52.000|Flooding|        101002759797
1|29.86428968|-95.31686367|5003 CALGARY, HOUSTON TX 77016|2017-09-14 10:31:54.537|2017-09-15 10:25:11.733|2017-09-18 10:31:54.000|Flooding|        101002751403
1|29.86428968|-95.31686367|5003 CALGARY, HOUSTON TX 77016|2017-10-14 14:49:34.020|2017-10-17 09:20:09.603|2017-10-18 14:49:33.000|Flooding|        101002792076
1|29.86444716|-95.26032998|8966 FOREST HOLLOW, HOUSTON TX 77078|2017-08-27 12:02:44.780|2017-08-31 07:30:19.807|2017-08-31 12:02:44.000|Flooding|        101002722875
1|29.86449035|-95.41384257|716 W RITTENHOUSE, HOUSTON TX 77091|2017-09-11 13:16:24.017|2017-09-13 11:35:15.330|2017-09-15 13:16:23.000|Flooding|        101002745023
1|29.86456538|-95.39647719|121 E RITTENHOUSE, HOUSTON TX 77076|2017-08-30 19:38:15.120|2017-09-02 09:10:18.297|2017-09-03 19:38:14.000|Flooding|        101002728286
1|29.86464091|-95.33824454|3102 ORLANDO, HOUSTON TX 77093|2017-09-19 11:02:17.580|2017-09-25 09:25:38.830|2017-09-23 11:02:17.000|Flooding|        101002759816
1|29.86467475|-95.29088405|7614 NAVASOTA, HOUSTON TX 77016|2017-08-26 10:14:16.490|2017-08-26 14:20:12.910|2017-08-30 10:14:16.000|Flooding|        101002720661
1|29.86467479|-95.33588021|3310 ORLANDO, HOUSTON TX 77093|2017-09-19 10:55:55.197|2017-09-25 09:25:39.520|2017-09-23 10:55:54.000|Flooding|        101002759779
1|29.86479899|-95.33541113|3318 ORLANDO, HOUSTON TX 77093|2017-09-19 10:53:50.193|2017-09-25 09:25:39.140|2017-09-23 10:53:50.000|Flooding|        101002759766
1|29.86481054|-95.38247934|11205 ROTH, HOUSTON TX 77076|2017-09-11 14:01:17.157|2017-09-12 11:50:16.910|2017-09-15 14:01:17.000|Flooding|        101002745151
1|29.86488095|-95.37107587|401 RITTENHOUSE, HOUSTON TX 77076|2017-09-12 15:55:03.370|2017-09-15 09:30:12.230|2017-09-16 15:55:03.000|Flooding|        101002747922
1|29.86497309|-95.4037576|7125 RITTENHOUSE VILLAGE, HOUSTON TX 77076|2017-01-18 09:20:28.550|2017-01-18 17:50:05.407|2017-01-22 09:20:28.000|Flooding|        101002463623
1|29.86497534|-95.29041311|7610 SPINET, HOUSTON TX 77016|2017-08-26 11:16:15.180|2017-08-26 14:20:13.130|2017-08-30 11:16:14.000|Flooding|        101002720796
1|29.86498175|-95.40272403|7118 RITTENHOUSE VILLAGE, HOUSTON TX 77076|2017-01-18 12:38:50.313|2017-01-18 17:50:05.500|2017-01-22 12:38:50.000|Flooding|        101002464255
1|29.8649833|-95.33874186|10401 FOY, HOUSTON TX 77093|2017-09-19 10:55:57.580|2017-09-25 09:25:38.100|2017-09-23 10:55:57.000|Flooding|        101002759780
1|29.86499164|-95.30653012|10518 CASTLETON, HOUSTON TX 77016|2017-09-06 10:29:15.190|2017-09-08 10:55:14.160|2017-09-10 10:29:15.000|Flooding|        101002737058
1|29.86501813|-95.26215215|8807 FOREST HOLLOW, HOUSTON TX 77078|2017-08-27 17:22:54.140|2017-08-31 07:30:25.197|2017-08-31 17:22:53.000|Flooding|        101002723459
1|29.8650633|-95.45055512|2531 WALCOTT, HOUSTON TX 77088|2017-09-11 11:38:24.927|2017-09-13 08:35:13.040|2017-09-15 11:38:24.000|Flooding|        101002744758
1|29.86506984|-95.47952189|6100 W LITTLE YORK, HOUSTON TX 77088|2017-01-18 12:57:34.930|2017-01-18 17:55:06.423|2017-01-22 12:57:34.000|Flooding|        101002464308
1|29.86522668|-95.26213024|8813 FOREST HOLLOW, HOUSTON TX 77078|2017-08-27 08:26:28.383|2017-10-31 12:32:26.503|2017-08-31 08:26:26.000|Flooding|        101002722334
1|29.86523461|-95.33647055|3217 ORLANDO, HOUSTON TX 77093|2017-09-19 10:55:58.303|2017-09-25 09:25:37.647|2017-09-23 10:55:58.000|Flooding|        101002759781
1|29.86546724|-95.41844628|7120 DE PRIEST, HOUSTON TX 77091|2017-09-11 13:14:26.527|2017-09-13 10:50:15.687|2017-09-15 13:14:26.000|Flooding|        101002745019
1|29.8655094|-95.48351629|6306 W LITTLE YORK, HOUSTON TX 77091|2017-08-28 14:14:31.500|2017-08-30 21:35:14.817|2017-09-01 14:14:31.000|Flooding|        101002724830
1|29.86560647|-95.33628668|3300 MARILYN, HOUSTON TX 77093|2017-09-20 13:43:55.560|2017-09-25 09:30:21.707|2017-09-24 13:43:55.000|Flooding|        101002762560
1|29.86560901|-95.33548354|3318 MARILYN, HOUSTON TX 77093|2017-09-19 11:03:50.220|2017-09-25 09:25:39.470|2017-09-23 11:03:50.000|Flooding|        101002759825
1|29.86561568|-95.47536699|7114 DEEP FOREST, HOUSTON TX 77088|2017-08-27 01:44:44.293|2017-08-30 20:50:09.947|2017-08-31 01:44:44.000|Flooding|        101002721761
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2016-12-04 14:23:26.773|2016-12-05 10:15:03.850|2016-12-08 14:23:26.000|Flooding|        101002419393
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2016-12-05 07:59:27.863|2016-12-05 08:00:32.973|2016-12-09 07:59:27.000|Flooding|        101002419616
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2016-12-05 11:22:20.197|2016-12-05 14:45:04.557|2016-12-09 11:22:19.000|Flooding|        101002420018
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2017-01-20 19:20:31.547|2017-01-21 11:20:08.113|2017-01-24 19:20:31.000|Flooding|        101002469583
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2017-03-11 16:25:00.673|2017-03-13 10:40:04.680|2017-03-15 16:25:00.000|Flooding|        101002529302
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2017-03-29 12:39:16.017|2017-03-29 15:00:06.783|2017-04-02 12:39:15.000|Flooding|        101002550530
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2017-04-11 14:44:07.443|2017-04-11 15:55:04.340|2017-04-15 14:44:07.000|Flooding|        101002565658
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2017-08-08 08:10:43.067|2017-08-09 06:20:19.993|2017-08-12 08:10:42.000|Flooding|        101002698626
1|29.86579864|-95.48044196|6060 VICTORY, HOUSTON TX 77088|2017-01-20 17:04:06.680|2017-01-21 15:30:03.223|2017-01-24 17:04:06.000|Flooding|        101002469417
1|29.86581067|-95.41945142|820 GREEN MEADOW, HOUSTON TX 77091|2017-09-11 12:26:22.417|2017-09-13 10:50:15.687|2017-09-15 12:26:22.000|Flooding|        101002744890
1|29.8659298|-95.43472548|7214 TIPPETT, HOUSTON TX 77088|2017-09-20 21:20:26.293|2017-09-21 15:10:17.357|2017-09-24 21:20:26.000|Flooding|        101002763385
1|29.86602028|-95.33875495|10501 FOY, HOUSTON TX 77093|2017-09-20 13:18:08.383|2017-09-25 09:30:21.633|2017-09-24 13:18:08.000|Flooding|        101002762452
1|29.86603951|-95.33395298|10525 EASTEX, HOUSTON TX 77093|2017-08-27 17:06:15.047|2017-08-31 07:30:20.933|2017-08-31 17:06:14.000|Flooding|        101002723438
1|29.86631725|-95.43517736|7305 TIPPETT, HOUSTON TX 77088|2017-09-25 14:10:58.237|2017-09-27 09:10:15.610|2017-09-29 14:10:57.000|Flooding|        101002769253
1|29.86635518|-95.33555394|10551 BENTLEY, HOUSTON TX 77093|2017-09-19 11:05:49.700|2017-09-25 09:25:38.920|2017-09-23 11:05:49.000|Flooding|        101002759838
1|29.86651875|-95.33555626|3314 LANGLEY, HOUSTON TX 77093|2017-09-19 11:05:52.237|2017-09-25 09:25:38.570|2017-09-23 11:05:52.000|Flooding|        101002759841
1|29.86655828|-95.41543411|753 BOENEMAN, HOUSTON TX 77091|2017-09-11 13:16:25.987|2017-09-13 10:35:13.047|2017-09-15 13:16:25.000|Flooding|        101002745025
1|29.86689009|-95.33876877|10601 FOY, HOUSTON TX 77093|2017-09-19 11:10:10.670|2017-09-25 09:25:38.633|2017-09-23 11:10:10.000|Flooding|        101002759854
1|29.86689596|-95.33556843|3315 LANGLEY, HOUSTON TX 77093|2017-09-19 11:05:50.143|2017-09-25 09:25:37.813|2017-09-23 11:05:49.000|Flooding|        101002759839
1|29.86704179|-95.33791216|3109 LANGLEY, HOUSTON TX 77093|2017-09-19 11:08:13.090|2017-09-25 09:25:39.413|2017-09-23 11:08:12.000|Flooding|        101002759846
1|29.86704413|-95.33653445|3217 LANGLEY, HOUSTON TX 77093|2017-08-27 16:43:08.187|2017-08-31 07:30:20.977|2017-08-31 16:43:08.000|Flooding|        101002723394
1|29.86710336|-95.47500852|5822 PAR FOUR, HOUSTON TX 77088|2017-08-27 14:02:52.623|2017-08-30 20:30:15.327|2017-08-31 14:02:52.000|Flooding|        101002723097
1|29.86720235|-95.47560759|5834 PAR FOUR, HOUSTON TX 77088|2017-08-27 11:19:47.560|2017-08-30 20:25:15.160|2017-08-31 11:19:47.000|Flooding|        101002722788
1|29.86726453|-95.56725578|11023 W LITTLE YORK, HOUSTON TX 77041|2017-08-27 18:14:25.880|2017-08-30 19:55:10.587|2017-08-31 18:14:25.000|Flooding|        101002723537
1|29.86745853|-95.33649014|3044 BRIARWICK, HOUSTON TX 77093|2017-08-27 09:34:19.807|2017-08-31 07:10:15.880|2017-08-31 09:34:19.000|Flooding|        101002722496
1|29.86745951|-95.33630932|3048 BRIARWICK, HOUSTON TX 77093|2017-09-06 20:27:17.200|2017-09-11 09:45:14.490|2017-09-10 20:27:16.000|Flooding|        101002738275
1|29.86750248|-95.34513699|10604 SOMERSET, HOUSTON TX 77093|2017-09-12 17:25:57.447|2017-09-14 08:15:15.200|2017-09-16 17:25:57.000|Flooding|        101002748236
1|29.86770481|-95.33852829|Intersection 3000 BRIARWICK LN&10620 FOY LN|2017-05-22 07:41:23.220|2017-05-22 13:15:13.673|2017-05-26 07:41:23.000|Flooding|        101002609548
1|29.86812089|-95.37595134|434 SEDGWICK, HOUSTON TX 77076|2017-08-27 09:26:18.853|2017-08-31 07:30:20.377|2017-08-31 09:26:18.000|Flooding|        101002722474
1|29.86819771|-95.34379914|10620 WOODY, HOUSTON TX 77093|2017-09-14 10:21:51.387|2017-09-22 16:00:26.790|2017-09-18 10:21:51.000|Flooding|        101002751362
1|29.86825035|-95.39039935|614 FRAIL, HOUSTON TX 77076|2017-09-12 08:21:59.087|2017-09-14 08:35:12.897|2017-09-16 08:21:58.000|Flooding|        101002746213
1|29.86834497|-95.28823882|7727 FEROL, HOUSTON TX 77016|2017-09-25 11:00:36.297|2017-09-26 09:40:13.593|2017-09-29 11:00:36.000|Flooding|        101002768806
1|29.86858809|-95.35715411|10627 EXETER, HOUSTON TX 77093|2017-08-27 13:36:41.360|2017-09-02 09:05:21.053|2017-08-31 13:36:41.000|Flooding|        101002723045
1|29.8686012|-95.34581335|2527 HARDWOOD, HOUSTON TX 77093|2017-09-14 10:19:53.790|2017-09-19 08:40:15.607|2017-09-18 10:19:53.000|Flooding|        101002751350
1|29.86907976|-95.47717497|7447 TALL PINES, HOUSTON TX 77088|2017-08-27 07:11:57.650|2017-08-30 20:15:15.567|2017-08-31 07:11:57.000|Flooding|        101002722192
1|29.86908295|-95.34060401|10719 ROYAL PINE, HOUSTON TX 77093|2017-08-27 16:49:56.283|2017-08-31 07:30:25.140|2017-08-31 16:49:54.000|Flooding|        101002723405
1|29.86937511|-95.47285383|5792 MAPLE HILL, HOUSTON TX 77088|2017-08-28 20:28:33.770|2017-08-30 21:25:10.587|2017-09-01 20:28:33.000|Flooding|        101002725540
1|29.86945351|-95.47356167|7407 ANTOINE, HOUSTON TX 77088|2017-09-10 15:40:44.307|2017-09-13 10:35:12.770|2017-09-14 15:40:44.000|Flooding|        101002743785
1|29.86953117|-95.46897566|7418 MAPLE TREE, HOUSTON TX 77088|2017-08-27 23:53:01.273|2017-08-30 21:00:11.480|2017-08-31 23:53:01.000|Flooding|        101002723805
1|29.86953914|-95.47887143|7415 TALL PINES, HOUSTON TX 77088|2017-08-12 14:16:55.020|2017-08-16 14:15:10.410|2017-08-16 14:16:54.000|Flooding|        101002704743
1|29.86964144|-95.48411438|6302 KING POST, HOUSTON TX 77088|2017-09-05 11:36:01.050|2017-09-07 13:30:10.433|2017-09-09 11:36:00.000|Flooding|        101002735156
1|29.86964279|-95.4858086|6330 TALL WILLOW, HOUSTON TX 77088|2017-09-24 22:24:59.880|2017-09-26 11:30:14.690|2017-09-28 22:24:59.000|Flooding|        101002768236
1|29.86989405|-95.40742489|Intersection 300 W LITTLE YORK RD&7500 NORTH FWY|2017-04-11 14:20:45.690|2017-04-11 16:00:04.070|2017-04-15 14:20:45.000|Flooding|        101002565615
1|29.87021656|-95.34032076|10748 ROYAL PINE, HOUSTON TX 77093|2017-08-30 09:53:15.490|2017-08-30 14:40:09.970|2017-09-03 09:53:15.000|Flooding|        101002727234
1|29.87032009|-95.34543506|10710 SOMERSET, HOUSTON TX 77093|2017-09-14 10:19:54.303|2017-09-18 07:50:19.353|2017-09-18 10:19:53.000|Flooding|        101002751351
1|29.87046265|-95.47545495|7435 DEEP FOREST, HOUSTON TX 77088|2016-12-08 11:45:06.540|2016-12-08 16:30:05.817|2016-12-12 11:45:06.000|Flooding|        101002423948
1|29.87063816|-95.48575174|6322 MAPLE HILL, HOUSTON TX 77088|2017-09-12 09:25:04.660|2017-09-14 09:30:11.583|2017-09-16 09:25:04.000|Flooding|        101002746449
1|29.8706609|-95.47551507|7439 DEEP FOREST, HOUSTON TX 77088|2017-08-27 11:51:05.870|2017-08-30 20:35:09.830|2017-08-31 11:51:05.000|Flooding|        101002722847
1|29.87112243|-95.46588893|4211 BLACK LOCUST, HOUSTON TX 77088|2017-08-30 09:33:09.477|2017-08-30 18:05:11.780|2017-09-03 09:33:09.000|Flooding|        101002727202
1|29.87114318|-95.48789482|6402 OAKNUT, HOUSTON TX 77088|2017-09-05 13:55:53.263|2017-09-07 13:25:07.903|2017-09-09 13:55:53.000|Flooding|        101002735494
1|29.8714159|-95.47599597|5910 DARKWOOD, HOUSTON TX 77088|2017-08-31 09:21:58.820|2017-09-04 14:05:11.893|2017-09-04 09:21:58.000|Flooding|        101002728673
1|29.8714159|-95.47599597|5910 DARKWOOD, HOUSTON TX 77088|2017-09-20 20:15:10.547|2017-09-21 15:10:16.700|2017-09-24 20:15:10.000|Flooding|        101002763365
1|29.87150848|-95.33523635|10814 BENTLEY, HOUSTON TX 77093|2017-09-08 14:30:10.853|2017-09-11 10:20:09.500|2017-09-12 14:30:10.000|Flooding|        101002742011
1|29.87150848|-95.33523635|10814 BENTLEY, HOUSTON TX 77093|2017-09-08 14:30:22.397|2017-09-08 15:31:30.820|2017-09-12 14:30:22.000|Flooding|        101002742020
